RELEASE_NAME	ARCHITECTURE_NAME	EXTERNAL_TAG
CMSSW_6_1_X_2012-10-05-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_X_2012-10-05-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_CLANG_X_2012-10-08-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_CLANG_X_2012-10-08-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_CLANG_X_2012-10-08-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_0_X_2012-10-09-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-10-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_FORTIFIED_X_2012-10-11-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_FORTIFIED_X_2012-10-11-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_FORTIFIED_X_2012-10-11-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_FORTIFIED_X_2012-10-11-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_FORTIFIED_X_2012-10-11-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_4_4_X_2012-06-18-0200	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-18-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-18-0200	slc5_amd64_gcc451	V00-16-14
CMSSW_6_0_X_2012-06-24-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-24-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-24-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-24-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-24-1200	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-24-1200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-24-1200	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-24-1200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-25-0000	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-25-0000	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-25-0000	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-06-25-0000	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-25-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-25-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-06-25-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-06-25-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_X_2012-08-01-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2012-08-01-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_2_X_2012-08-01-0200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_3_X_2012-08-04-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-04-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_1_EXPERIMENTAL_X_2012-09-24-1400	osx107_amd64_gcc462	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-24-1400	osx108_amd64_gcc470	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-24-1400	slc5_amd64_gcc462	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-24-1400	slc5_amd64_gcc470	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-24-1400	slc6_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-09-27-1400	osx107_amd64_gcc462	V00-20-34
CMSSW_4_2_SLHC_X_2012-08-10-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_5_2_X_2012-08-13-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-13-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-13-0200	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-13-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_6_1_CLANG_X_2012-09-22-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_6_1_CLANG_X_2012-09-22-0200	osx108_amd64_gcc470	V00-20-34
CMSSW_6_1_CLANG_X_2012-09-22-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_6_1_CLANG_X_2012-09-22-0200	slc5_amd64_gcc470	V00-20-34
CMSSW_6_1_CLANG_X_2012-09-22-0200	slc6_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-09-25-1400	osx107_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-09-25-1400	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-30-0200	osx106_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-30-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-30-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-30-0200	slc6_amd64_gcc462	V00-20-34
CMSSW_4_2_SLHC_X_2012-09-30-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_5_3_X_2012-10-04-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-10-04-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-06-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-08-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_5_3_X_2012-07-28-0400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-01-1300	slc5_amd64_gcc462	V00-20-29
CMSSW_4_2_SLHC_X_2012-07-12-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_5_3_X_2012-07-28-0400	slc5_amd64_gcc462	V00-20-29
CMSSW_4_2_X_2012-07-30-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2012-07-30-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_4_X_2012-06-30-0200	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-30-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-30-0200	slc5_amd64_gcc451	V00-16-14
CMSSW_4_2_8_SLHChcal5	slc5_amd64_gcc434	V00-16-14
CMSSW_6_0_0_pre9	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_0_pre9	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_0_pre9	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_0_pre9	slc5_amd64_gcc462	V00-20-29
CMSSW_4_2_X_2012-07-25-0200	osx106_amd64_gcc421	V00-16-05-12
CMSSW_4_2_X_2012-07-25-0200	slc5_amd64_gcc434	V00-16-05-12
CMSSW_4_2_X_2012-07-25-0200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_4_2_X_2012-07-30-0200	slc5_amd64_gcc451	V00-16-05-12
CMSSW_5_2_X_2012-08-12-1400	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-12-1400	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-12-1400	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-12-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-08-14-1700	slc5_amd64_gcc434	V00-16-18
CMSSW_6_1_X_2012-08-30-2200	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-30-2200	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-30-2200	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-08-30-2200	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-31-1000	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-31-1000	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-31-1000	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-08-31-1000	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-12-1000	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-12-1000	osx108_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-12-1000	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-12-1000	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-12-1000	slc6_amd64_gcc462	V00-20-33
CMSSW_4_4_X_2012-06-20-1400	osx106_amd64_gcc421	V00-16-14
CMSSW_4_4_X_2012-06-20-1400	slc5_amd64_gcc434	V00-16-14
CMSSW_4_4_X_2012-06-20-1400	slc5_amd64_gcc451	V00-16-14
CMSSW_5_2_6	osx106_amd64_gcc462	V00-20-29
CMSSW_5_2_6	osx107_amd64_gcc462	V00-20-29
CMSSW_5_2_6	slc5_amd64_gcc462	V00-20-29
CMSSW_5_2_6	slc6_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-27-1200	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-06-27-1200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-02-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-02-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-02-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-02-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-07-0800	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-07-0800	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-07-0800	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-07-0800	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-11-2000	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-11-2000	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-11-2000	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-11-2000	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-14-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-14-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-14-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-14-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_0_pre10	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_0_pre10	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_0_pre10	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_0_pre10	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-02-1100	osx107_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-02-1100	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-03-0200	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-03-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-03-0200	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-08-03-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-05-1400	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-05-1400	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-05-1400	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-08-05-1400	slc6_amd64_gcc462	V00-20-29
CMSSW_4_4_X_2012-08-23-1400	slc5_amd64_gcc434	V00-16-18
CMSSW_5_3_X_2012-09-27-1400	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-28-0200	osx106_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-28-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-28-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-28-0200	slc6_amd64_gcc462	V00-20-34
CMSSW_6_1_X_2012-10-08-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_X_2012-10-08-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_X_2012-10-08-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_X_2012-10-08-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_X_2012-10-08-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_5_3_X_2012-10-02-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-10-02-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_4_4_X_2012-10-02-1400	slc5_amd64_gcc434	V00-16-18
CMSSW_6_1_X_2012-10-07-0200	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_X_2012-10-07-0200	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_X_2012-10-07-0200	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_X_2012-10-07-0200	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_X_2012-10-07-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_X_2012-10-07-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_X_2012-10-07-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_X_2012-10-08-1400	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_X_2012-10-08-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-09-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-09-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_5_2_X_2012-08-26-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_5_3_X_2012-08-10-0500	osx107_amd64_gcc462	V00-20-33
CMSSW_5_3_2	slc5_amd64_gcc462	V00-20-29
CMSSW_5_3_X_2012-08-10-0500	slc5_amd64_gcc462	V00-20-33
CMSSW_5_2_X_2012-08-26-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-26-0200	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-08-26-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_5_2_X_2012-09-25-0200	osx106_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-25-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-25-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-25-0200	slc6_amd64_gcc462	V00-20-34
CMSSW_6_1_DEBUG_X_2012-10-08-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-08-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-08-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-08-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-08-1400	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-08-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-08-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-13-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-14-0200	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-14-0200	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-14-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_4_2_SLHC_X	slc5_amd64_gcc434	V00-16-14
CMSSW_6_0_X_2012-09-10-0200	osx107_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-09-10-0200	slc5_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-09-10-0200	slc5_amd64_gcc470	V00-20-33
CMSSW_6_0_X_2012-09-10-0200	slc6_amd64_gcc462	V00-20-33
CMSSW_5_2_X_2012-09-10-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-10-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-10-0200	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-10-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_4_2_SLHC_X_2012-09-17-0200	slc5_amd64_gcc434	V00-16-14
CMSSW_6_1_X_2012-09-20-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-20-1400	osx108_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-20-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-20-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-20-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-21-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-21-1400	osx108_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-21-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-21-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-21-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_5_2_X_2012-09-27-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-27-0200	slc6_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-09-29-1400	osx107_amd64_gcc462	V00-20-34
CMSSW_5_3_X_2012-09-29-1400	slc5_amd64_gcc462	V00-20-34
CMSSW_6_1_X_2012-10-03-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_X_2012-10-03-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_5_2_X_2012-10-03-1400	osx106_amd64_gcc462	V00-20-37
CMSSW_5_2_X_2012-10-03-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_5_2_X_2012-10-03-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_5_2_X_2012-10-03-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-05-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-05-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-05-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-05-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_DEBUG_X_2012-10-05-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_5_3_X_2012-06-16-0200	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-12-0800	osx107_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-12-0800	slc5_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-07-12-0800	slc5_amd64_gcc470	V00-20-29
CMSSW_6_0_X_2012-07-12-0800	slc6_amd64_gcc462	V00-20-29
CMSSW_6_0_X_2012-08-13-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_0_0_TS123272	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_EXPERIMENTAL_X_2012-09-17-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_EXPERIMENTAL_X_2012-09-17-1400	osx108_amd64_gcc470	V00-20-33
CMSSW_6_0_X_2012-08-13-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_0_X_2012-08-13-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_0_X_2012-08-13-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-17-2200	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-17-2200	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-08-17-2200	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-08-17-2200	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_EXPERIMENTAL_X_2012-09-17-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_EXPERIMENTAL_X_2012-09-17-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_CLANG_X_2012-09-13-1600	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_CLANG_X_2012-09-13-1600	osx108_amd64_gcc470	V00-20-33
CMSSW_6_1_CLANG_X_2012-09-13-1600	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_CLANG_X_2012-09-13-1600	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_CLANG_X_2012-09-13-1600	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_EXPERIMENTAL_X_2012-09-17-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_4_4_X_2012-09-22-1400	slc5_amd64_gcc434	V00-16-18
CMSSW_6_1_LTO_X_2012-09-29-1400	osx107_amd64_gcc462	V00-20-34
CMSSW_6_1_LTO_X_2012-09-29-1400	osx108_amd64_gcc470	V00-20-34
CMSSW_6_1_LTO_X_2012-09-29-1400	slc5_amd64_gcc462	V00-20-34
CMSSW_6_1_LTO_X_2012-09-29-1400	slc5_amd64_gcc470	V00-20-34
CMSSW_6_1_LTO_X_2012-09-29-1400	slc6_amd64_gcc462	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-29-1400	osx107_amd64_gcc462	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-29-1400	osx108_amd64_gcc470	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-09-29-1400	slc5_amd64_gcc462	V00-20-34
CMSSW_5_2_X_2012-09-16-0200	osx106_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-16-0200	osx107_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-16-0200	slc5_amd64_gcc462	V00-20-31
CMSSW_5_2_X_2012-09-16-0200	slc6_amd64_gcc462	V00-20-29
CMSSW_6_1_X_2012-09-16-1400	osx107_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-16-1400	osx108_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-16-1400	slc5_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-16-1400	slc5_amd64_gcc470	V00-20-33
CMSSW_6_1_X_2012-09-16-1400	slc6_amd64_gcc462	V00-20-33
CMSSW_6_1_X_2012-09-29-0200	osx107_amd64_gcc462	V00-20-34
CMSSW_6_1_X_2012-09-29-0200	osx108_amd64_gcc470	V00-20-34
CMSSW_6_1_X_2012-09-29-0200	slc5_amd64_gcc462	V00-20-34
CMSSW_6_1_X_2012-09-29-0200	slc5_amd64_gcc470	V00-20-34
CMSSW_6_1_X_2012-09-29-0200	slc6_amd64_gcc462	V00-20-34
CMSSW_6_1_EXPERIMENTAL_X_2012-10-03-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-03-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-03-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-03-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-03-1400	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-03-1400	slc6_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-05-0200	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-05-0200	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-05-0200	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_LTO_X_2012-10-05-0200	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_LTO_X_2012-10-05-0200	slc5_amd64_gcc472	V00-20-37
CMSSW_6_1_LTO_X_2012-10-05-0200	slc6_amd64_gcc462	V00-20-37
CMSSW_4_4_X_2012-10-05-1400	slc5_amd64_gcc434	V00-16-18
CMSSW_6_1_EXPERIMENTAL_X_2012-10-05-1400	osx107_amd64_gcc462	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-05-1400	osx108_amd64_gcc470	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-05-1400	osx108_amd64_gcc472	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-05-1400	slc5_amd64_gcc462	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-05-1400	slc5_amd64_gcc470	V00-20-37
CMSSW_6_1_EXPERIMENTAL_X_2012-10-05-1400	slc5_amd64_gcc472	V00-20-37
